,Index,ID,Date,Country,Disease,Update,Month,Year,Deaths,Pathogens,Disease_Scientific_Name,Vaccination,Lethality,Transmission_Medium,Minimum_Incubation,Maximum_Incubation,Host_for_Parasite,Source,Age_Group,Symptoms
4459,162,10,2020-01-14,China,Novel Coronavirus,No,1,2020,1,Virus,2019-nCoV,0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids",7.0,14.0,non confirmed,zootonic,all,"respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death."
4460,153,8,2020-01-16,China,Novel Coronavirus,No,1,2020,0,Virus,2019-nCoV,0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids",7.0,14.0,non confirmed,zootonic,all,"respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death."
4461,165,7,2020-01-17,China,Novel Coronavirus,No,1,2020,2,Virus,2019-nCoV,0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids",7.0,14.0,non confirmed,zootonic,all,"respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death."
4462,167,6,2020-01-21,China,Novel Coronavirus,No,1,2020,278,Virus,2019-nCoV,0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids",7.0,14.0,non confirmed,zootonic,all,"respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death."
4463,488,1836,2014-07-14,United Arab Emirates,MERS-CoV,Yes,7,2014,288,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4464,548,1807,2014-10-02,Austria,MERS-CoV,No,10,2014,301,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4465,651,1808,2014-10-02,Saudi Arabia,MERS-CoV,No,10,2014,301,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4466,472,1804,2014-10-16,Saudi Arabia,MERS-CoV,No,10,2014,317,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4467,528,1802,2014-10-24,Turkey,MERS-CoV,No,10,2014,319,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4468,525,1800,2014-10-31,Qatar,MERS-CoV,No,10,2014,319,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4469,632,1798,2014-11-03,Saudi Arabia,MERS-CoV,No,11,2014,325,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4470,543,1797,2014-11-07,Saudi Arabia,MERS-CoV,No,11,2014,331,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4471,453,1792,2014-11-21,Saudi Arabia,MERS-CoV,No,11,2014,331,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4472,601,1790,2014-12-02,Saudi Arabia,MERS-CoV,No,12,2014,338,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4473,592,1788,2014-12-17,Saudi Arabia,MERS-CoV,No,12,2014,343,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4474,616,1786,2014-12-26,Saudi Arabia,MERS-CoV,No,12,2014,1,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4475,1033,1665,2015-01-05,Jordan,MERS-CoV,No,1,2015,945,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4476,1094,1666,2015-01-05,Saudi Arabia,MERS-CoV,No,1,2015,348,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4477,1081,1664,2015-01-15,Saudi Arabia,MERS-CoV,No,1,2015,349,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4478,1121,1663,2015-01-16,Oman,MERS-CoV,No,1,2015,350,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4479,1050,1661,2015-01-20,Saudi Arabia,MERS-CoV,No,1,2015,351,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4480,1111,1660,2015-01-23,Oman,MERS-CoV,No,1,2015,351,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4481,1133,1657,2015-02-03,Saudi Arabia,MERS-CoV,No,2,2015,357,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4482,1125,1654,2015-02-11,Qatar,MERS-CoV,No,2,2015,358,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4483,1157,1653,2015-02-11,Saudi Arabia,MERS-CoV,No,2,2015,358,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4484,1168,1655,2015-02-11,United Arab Emirates,MERS-CoV,No,2,2015,359,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4485,1103,1651,2015-02-13,Philippines,MERS-CoV,No,2,2015,359,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4486,1144,1649,2015-02-16,Saudi Arabia,MERS-CoV,No,2,2015,360,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4487,1040,1648,2015-02-23,Saudi Arabia,MERS-CoV,No,2,2015,376,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4488,1147,1647,2015-02-26,Saudi Arabia,MERS-CoV,No,2,2015,381,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4489,1180,1645,2015-03-06,Saudi Arabia,MERS-CoV,No,3,2015,383,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4490,1051,1643,2015-03-09,Germany,MERS-CoV,No,3,2015,383,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4491,1056,1642,2015-03-11,Saudi Arabia,MERS-CoV,No,3,2015,394,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4492,1084,1641,2015-03-11,Qatar,MERS-CoV,No,3,2015,394,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4493,1082,1637,2015-03-20,Saudi Arabia,MERS-CoV,No,3,2015,404,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4494,1122,1636,2015-03-26,Saudi Arabia,MERS-CoV,No,3,2015,412,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4495,1150,1635,2015-04-09,Saudi Arabia,MERS-CoV,No,4,2015,416,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4496,1064,1633,2015-04-16,Saudi Arabia,MERS-CoV,No,4,2015,421,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4497,1058,1631,2015-04-29,Saudi Arabia,MERS-CoV,No,4,2015,422,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4498,1044,1630,2015-05-08,Saudi Arabia,MERS-CoV,No,5,2015,422,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4499,1154,1629,2015-05-08,Iran,MERS-CoV,No,5,2015,422,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4500,1079,1625,2015-05-17,Saudi Arabia,MERS-CoV,No,5,2015,423,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4501,1183,1624,2015-05-18,United Arab Emirates,MERS-CoV,No,5,2015,423,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4502,1114,1623,2015-05-24,Saudi Arabia,MERS-CoV,No,5,2015,427,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4503,1116,1621,2015-05-24,Korea,MERS-CoV,No,5,2015,427,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4504,1135,1620,2015-05-24,United Arab Emirates,MERS-CoV,No,5,2015,427,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4505,1149,1622,2015-05-24,Qatar,MERS-CoV,No,5,2015,427,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4506,1151,1619,2015-05-25,Saudi Arabia,MERS-CoV,No,5,2015,431,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4507,1049,1616,2015-05-30,China,MERS-CoV,No,5,2015,431,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4508,1153,1617,2015-05-30,Korea,MERS-CoV,No,5,2015,431,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4509,1060,1615,2015-05-31,Korea,MERS-CoV,No,5,2015,431,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4510,1067,1614,2015-05-31,Qatar,MERS-CoV,No,5,2015,427,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4511,1089,1612,2015-06-01,Korea,MERS-CoV,No,6,2015,434,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4512,1170,1613,2015-06-01,Saudi Arabia,MERS-CoV,No,6,2015,434,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4513,1048,1611,2015-06-04,Oman,MERS-CoV,No,6,2015,434,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
4514,1075,1610,2015-06-04,Saudi Arabia,MERS-CoV,No,6,2015,440,Virus,MERS Corona Virus (MERS CoV),0,"Normal, Brutal",camels to humans,5.0,10.0,camel,zootonic,all,ranges from no symptoms (asymptomatic) or mild respiratory symptoms to severe acute respiratory disease and death.
